,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
3815,3815,Howard Eisley,UTA,32.0,187.96,83.91452,Boston College,USA,1994,2,30,74,5.6,1.2,3.4,-8.3,0.013,0.068,0.18,0.47,0.299,2004-05
3849,3849,Jarron Collins,UTA,26.0,210.82,114.305184,Stanford,USA,2001,2,52,50,4.3,3.3,1.2,-1.1,0.072,0.14,0.1159999999999999,0.509,0.091,2004-05
3856,3856,Gordan Giricek,UTA,28.0,195.58,95.25432,None,Croatia,1999,2,40,81,8.8,2.2,1.7,-3.9,0.018,0.121,0.217,0.516,0.15,2004-05
3862,3862,Randy Livingston,UTA,30.0,193.04,94.800728,Louisiana State,USA,1996,2,42,17,3.8,0.7,2.6,-10.2,0.015,0.053,0.147,0.5379999999999999,0.319,2004-05
3863,3863,Raja Bell,UTA,28.0,195.58,95.25432,Florida International,U.S. Virgin Islands,Undrafted,Undrafted,Undrafted,63,12.3,3.2,1.4,-7.3,0.032,0.107,0.208,0.527,0.092,2004-05
3883,3883,Raul Lopez,UTA,25.0,182.88,79.3786,None,Spain,2001,1,24,31,5.2,1.3,4.0,4.6,0.018,0.079,0.178,0.5379999999999999,0.363,2004-05
3916,3916,Matt Harpring,UTA,29.0,200.66,104.779752,Georgia Tech,USA,1998,1,15,78,14.0,6.2,1.8,-7.3,0.092,0.143,0.201,0.5489999999999999,0.0969999999999999,2004-05
3944,3944,Mehmet Okur,UTA,26.0,210.82,112.944408,None,Turkey,2001,2,37,82,12.9,7.5,2.0,-5.8,0.1009999999999999,0.23,0.213,0.569,0.132,2004-05
4005,4005,Deron Williams,UTA,22.0,190.5,95.25432,Illinois,USA,2005,1,3,80,10.8,2.4,4.5,-2.9,0.018,0.083,0.201,0.5,0.2739999999999999,2005-06
4009,4009,Devin Brown,UTA,27.0,195.58,99.79024,Texas-San Antonio,USA,Undrafted,Undrafted,Undrafted,81,7.5,2.6,1.3,-4.0,0.049,0.096,0.193,0.493,0.108,2005-06
4027,4027,Jarron Collins,UTA,27.0,210.82,115.66596,Stanford,USA,2001,2,52,79,5.3,4.2,1.2,-1.0,0.093,0.145,0.119,0.551,0.096,2005-06
