,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
3252,3252,Ray Allen,SEA,28.0,195.58,92.98636,Connecticut,USA,1996,1,5,56,23.0,5.1,4.8,1.5,0.038,0.118,0.278,0.5660000000000001,0.223,2003-04
3309,3309,Calvin Booth,SEA,28.0,210.82,104.779752,Penn State,USA,1999,2,35,71,4.9,3.9,0.4,-2.6,0.081,0.178,0.144,0.521,0.037,2003-04
3349,3349,Ansu Sesay,SEA,27.0,205.74,102.0582,Mississippi,USA,1998,2,30,57,3.5,1.6,0.3,0.4,0.086,0.103,0.177,0.504,0.057,2003-04
3354,3354,Antonio Daniels,SEA,29.0,193.04,92.98636,Bowling Green,USA,1997,1,4,71,8.0,2.0,4.2,1.6,0.019,0.09,0.166,0.596,0.324,2003-04
3378,3378,Brent Barry,SEA,32.0,198.12,92.079176,Oregon State,USA,1995,1,15,59,10.8,3.5,5.8,1.2,0.0139999999999999,0.118,0.156,0.6679999999999999,0.29,2003-04
3445,3445,Jerome James,SEA,28.0,215.9,123.377024,Florida A&M,USA,1998,2,36,65,5.0,3.5,0.5,3.2,0.0969999999999999,0.17,0.184,0.535,0.053,2003-04
3501,3501,Flip Murray,SEA,24.0,193.04,86.18248,Shaw,USA,2002,2,41,82,12.4,2.5,2.5,-3.6,0.026,0.091,0.266,0.497,0.185,2003-04
3519,3519,Flip Murray,SEA,25.0,190.5,89.357624,Shaw,USA,2002,2,41,49,7.0,2.0,1.3,-8.5,0.02,0.114,0.244,0.433,0.139,2004-05
3599,3599,Vladimir Radmanovic,SEA,24.0,208.28,106.140528,None,Serbia,2001,1,12,63,11.8,4.6,1.4,8.2,0.036,0.155,0.191,0.534,0.076,2004-05
3601,3601,Vitaly Potapenko,SEA,30.0,208.28,129.27372,Wright State,Ukraine,1996,1,12,33,3.5,2.4,0.3,-4.1,0.107,0.183,0.157,0.581,0.045,2004-05
3628,3628,Antonio Daniels,SEA,30.0,193.04,92.98636,Bowling Green,USA,1997,1,4,75,11.2,2.3,4.1,4.2,0.012,0.089,0.1889999999999999,0.557,0.261,2004-05
3693,3693,Damien Wilkins,SEA,25.0,198.12,102.0582,Georgia,USA,Undrafted,Undrafted,Undrafted,29,6.3,2.3,0.9,-8.0,0.066,0.095,0.181,0.5,0.091,2004-05
3700,3700,Danny Fortson,SEA,29.0,203.2,117.93392,Cincinnati,USA,1997,1,10,62,7.5,5.6,0.1,3.8,0.198,0.226,0.19,0.682,0.013,2004-05
3814,3814,Ibrahim Kutluay,SEA,31.0,198.12,90.7184,None,USA,Undrafted,Undrafted,Undrafted,5,0.0,0.2,0.0,-88.4,0.0,0.077,0.158,0.0,0.0,2004-05
3834,3834,Jerome James,SEA,29.0,215.9,123.377024,Florida A&M,USA,1998,2,36,80,4.9,3.0,0.2,-2.4,0.075,0.147,0.163,0.5329999999999999,0.024,2004-05
3857,3857,Luke Ridnour,SEA,24.0,185.42,75.749864,Oregon,USA,2003,1,14,82,10.0,2.5,5.9,-0.5,0.026,0.071,0.174,0.504,0.304,2004-05
3861,3861,Rashard Lewis,SEA,25.0,208.28,97.52228,None,USA,1998,2,32,71,20.5,5.5,1.3,5.4,0.05,0.124,0.239,0.5710000000000001,0.064,2004-05
3885,3885,Ray Allen,SEA,29.0,195.58,92.98636,Connecticut,USA,1996,1,5,78,23.9,4.4,3.7,3.4,0.032,0.106,0.276,0.555,0.176,2004-05
3886,3886,Reggie Evans,SEA,25.0,203.2,111.13004,Iowa,USA,Undrafted,Undrafted,Undrafted,79,4.9,9.3,0.7,0.6,0.1639999999999999,0.318,0.119,0.512,0.046,2004-05
3904,3904,Robert Swift,SEA,19.0,213.36,111.13004,None,USA,2004,1,12,16,0.9,0.3,0.1,-27.8,0.015,0.078,0.13,0.501,0.051,2004-05
3915,3915,Nick Collison,SEA,24.0,205.74,115.66596,Kansas,USA,2003,1,12,82,5.6,4.6,0.4,4.2,0.134,0.185,0.155,0.569,0.04,2004-05
3921,3921,Mateen Cleaves,SEA,27.0,187.96,95.25432,Michigan State,USA,2000,1,14,14,0.9,0.4,0.5,-16.5,0.033,0.0819999999999999,0.136,0.412,0.1939999999999999,2004-05
3980,3980,Earl Watson,SEA,27.0,185.42,88.45044,UCLA,USA,2001,2,39,70,8.9,2.3,4.1,5.1,0.018,0.096,0.1969999999999999,0.5579999999999999,0.289,2005-06
4049,4049,Johan Petro,SEA,20.0,213.36,112.037224,None,France,2005,1,25,68,5.2,4.4,0.2,-6.3,0.103,0.178,0.141,0.53,0.018,2005-06
4144,4144,Chris Wilcox,SEA,23.0,208.28,106.59412,Maryland,USA,2002,1,8,77,8.1,5.3,0.7,0.4,0.093,0.216,0.174,0.605,0.054,2005-06
4154,4154,Damien Wilkins,SEA,26.0,198.12,102.0582,Georgia,USA,Undrafted,Undrafted,Undrafted,82,6.5,2.3,1.3,-6.0,0.061,0.092,0.174,0.529,0.114,2005-06
4160,4160,Danny Fortson,SEA,30.0,203.2,117.93392,Cincinnati,USA,1997,1,10,23,3.8,3.4,0.1,8.9,0.148,0.223,0.158,0.622,0.011,2005-06
